Port_IDs,PnL,total_investment,ROI,Sharpe_Ratio,MDD,Win_Rate,win_positions,total_positions,Rank,Win_Rate_Quantile
3946087913459823360,-40.66724167,179325.0730234,-0.022677945133022955,-0.017227300708495097,-47400.71614574423,31.71733771569433,1930,6085,146.0,1
3949214983441029120,1317.57755896,9282611.354659,0.014194039894805027,0.03214552111630857,-9015.3073207555,36.9757174392936,1675,4530,135.0,1
3949329502284748801,425.96505788999997,3536943.9831154,0.012043308006105393,0.06968503189797245,-3660.5248260713524,18.75,72,384,139.0,0
3951723256343550465,5260.02286389,4397364.6477866,0.11961761839645517,0.07116999287718598,-1168.541275610096,35.24804177545692,1215,3447,93.0,1
3952087967771302912,1032.6052598600002,3000480.01789,0.0344146687764363,0.1686511822998945,0.0,33.72093023255814,58,172,119.0,1
3953433416230728705,4924.76177998,17291201.7946,0.028481315749365622,-0.11791801222707403,-532.0568642488541,20.872865275142317,110,527,123.0,0
3953764659057081857,6048.86608919,26518212.08194,0.022810233474637336,0.12134211846863815,-0.014769257455618856,30.874785591766724,180,583,128.0,1
3956048468100538880,1373.56489,416747.469,0.3295916573400954,0.4806688224526482,0.0,71.42857142857143,20,28,71.0,3
3956076827719377409,16790.01223802,3912706.1757752,0.4291150800428683,0.3081979818759558,-17772.495258112904,51.55771195097037,2019,3916,64.0,3
3957509601040585217,3174.1803667200006,65558946.901249,0.004841719577194013,0.1831383202680099,-0.04939085757541761,26.954177897574123,300,1113,140.0,0
3960874214179953664,19567.47128569,31528542.5374344,0.06206272066796996,0.06548898473213682,-6347.8433120826,51.568381430363864,1233,2391,103.0,3
3962024093501274881,9314.494060179999,54969888.22,0.016944720758575338,0.03639664274994729,-0.35843798525593096,26.472898664571876,337,1273,133.0,0
3966142151544441601,4883.80077594,5549201.767752,0.08800906833702037,0.026641271885408765,-3826.948421935562,53.20910973084886,1028,1932,97.0,3
3975304792994095360,2536.0810463,14611.0029817,17.35733713473601,0.12083784263486999,-2603.2137783115104,42.65791632485644,1040,2438,29.0,2
3975392755164484097,2330.27031414,17508489.9445125,0.013309373461246735,-0.007454458071770666,-14889.241957880131,27.99343903772553,512,1829,137.0,0
3976088733682659585,5901.15009982,1551941.1046142,0.3802431730350346,0.09995080906938773,-15014.329119991875,43.56787491115849,1226,2814,68.0,2
3977078013600312321,4622.3514376,6773179.6880482,0.0682449255813558,-0.017861523255429557,-14916.502240427713,32.64248704663213,1638,5018,102.0,1
3977116548751698176,603.9805007599999,23551996.6629273,0.002564455614545466,0.02744578139057281,-8904.007058249017,28.078817733990146,456,1624,141.0,0
3977234346014419201,2427.29283086,5.733559,42334.83654498018,0.38571516820317975,0.0,39.75903614457831,33,83,1.0,2
3978449781300392193,5888.6560088,12897725.955,0.04565654464473384,0.1561301467715347,-0.33532060851015544,43.87755102040816,344,784,113.0,2
3981810242465907713,2836.47282999,101136.83828,2.80458918652089,0.225200264037565,-0.048622200359418465,11.428571428571429,12,105,36.0,0
3983074113875692800,2424.82951996,6.3579099999999995,38138.78334169563,0.3561641840753083,0.0,32.55813953488372,14,43,3.0,1
3986814617275053313,16337.46188064,35155.4148286,46.47210667344758,0.20713775229081818,-7.018112757825293,78.22172200337648,2780,3554,21.0,3
3987739404272887297,12464.6063154,96283.9717591,12.94567110981475,0.046536324395253265,-312762.63156647,22.826446280991735,1381,6050,31.0,0
3988071780777702657,3424.4699222,15431020.1654893,0.02219211617556339,0.07392324181818632,-146.9737918033371,37.316561844863735,890,2385,129.0,1
3988187872032603905,2599.76167062,2054190.3895105,0.12655894428751105,0.04704884738138263,-6729.458254904954,32.665139366170294,1711,5238,88.0,1
3988205565930333696,3283.93800993,3899255.568,0.08421961455618034,0.1540800422164732,-4.675977587910994,38.00539083557952,141,371,98.0,2
3991414786174551297,1787.98771569,667578.2138501,0.26783194517061937,0.15214185596771881,-22003.256076743673,29.903536977491964,93,311,77.0,1
3993014919980212480,3078.66301039,1782459.8065665,0.17271991205907403,0.07908984607608922,-26.55057877219224,47.62589928057554,331,695,84.0,3
3993222640082269952,1884.46844302,1557642.81723,0.1209820648337854,0.13955343546605165,-272.6058309488826,46.45286686103013,1434,3087,92.0,2
3994879592543698688,3658.7650624,567258.623037,0.6449906469136836,0.08514609802223229,-2668.302620246573,55.283307810107196,361,653,48.0,3
3995532094997544704,-12346.6822186,32040767.7675932,-0.03853428952812963,-0.04557370410473802,-455755.02908613667,21.401421252685505,1295,6051,147.0,0
3996598927198996481,3509.04461888,542662.5418968,0.6466347587977294,0.06126879325142492,-774.8085139725872,36.8282600526118,980,2661,47.0,1
3998572645139652353,9603.58535988,15594165.96,0.061584475787379654,0.24360950361116335,-0.008627453485335085,35.714285714285715,95,266,104.0,1
3998659472131949824,1449.32593976,7600305.66,0.019069311217149127,0.16790262076153686,0.0,48.97959183673469,72,147,132.0,3
3999240873283311617,42574.47367879,39142.5193061,108.76784231963106,0.1323588066258308,-4.832881312509926,52.32198142414861,2366,4522,14.0,3
3999845462424248576,5843.15260681,1271867.5506824001,0.45941518074542825,0.07267947655257824,-1651.699704833387,43.490054249547924,1443,3318,63.0,2
